miRNA	Gene	Input
hsa-miR-4789-3p	PPM1K	-1
hsa-miR-4789-3p	RPGR	-1
hsa-miR-4789-3p	INO80D	-1
hsa-miR-4789-3p	PHIP	-1
hsa-miR-4789-3p	SCAI	-1
hsa-miR-4789-3p	PIK3R1	-1
hsa-miR-4789-3p	L2HGDH	-1
hsa-miR-4789-3p	PURA	-1
hsa-miR-150-3p	ZNF217	-1
hsa-miR-150-3p	SLC38A2	-1
hsa-miR-150-3p	XRN1	-1
hsa-miR-150-3p	DYRK1B	-1
hsa-miR-150-3p	FTH1	-1
hsa-miR-150-3p	CDH2	-1
hsa-miR-150-3p	MRPL35	-1
hsa-miR-150-3p	ARPP21	-1
hsa-miR-150-3p	SCN1A	-1
hsa-miR-150-3p	TMEM150A	-1
hsa-miR-150-3p	RFX3	-1
hsa-miR-150-3p	CTSC	-1
hsa-miR-150-3p	DOCK3	-1
hsa-miR-519d-5p	AFF4	-1
hsa-miR-519d-5p	UBASH3B	-1
hsa-miR-519d-5p	FAM71F2	-1
hsa-miR-519d-5p	IKZF2	-1
hsa-miR-519d-5p	RPP14	-1
hsa-miR-519d-5p	ITGA8	-1
hsa-miR-519d-5p	ZNHIT6	-1
hsa-miR-519d-5p	ATXN7L3B	-1
hsa-miR-519d-5p	INO80	-1
hsa-miR-519d-5p	LRRC32	-1
hsa-miR-519d-5p	LPAR4	-1
hsa-miR-519d-5p	CPEB2	-1
hsa-miR-519d-5p	OSTC	-1
hsa-miR-519d-5p	SLTM	-1
hsa-miR-519d-5p	FHAD1	-1
hsa-miR-519d-5p	ATAD2B	-1
hsa-miR-519d-5p	EPN2	-1
hsa-miR-519d-5p	NEK9	-1
hsa-miR-203b-3p	MIER1	-1
hsa-miR-203b-3p	CRLS1	-1
hsa-miR-203b-3p	PIGH	-1
hsa-miR-203b-3p	PRPF38A	-1
hsa-miR-203b-3p	PXDN	-1
hsa-miR-4777-5p	DAZ4	-1
hsa-miR-4777-5p	C4BPA	-1
hsa-miR-4777-5p	COG6	-1
hsa-miR-4777-5p	SEPTIN2	-1
hsa-miR-4777-5p	GYS2	-1
hsa-miR-4777-5p	DAZ3	-1
hsa-miR-4777-5p	DAZ1	-1
hsa-miR-4777-5p	GIPC3	-1
hsa-miR-4777-5p	DAZ2	-1
hsa-miR-4777-5p	SCML2	-1
hsa-miR-4777-5p	NEGR1	-1
hsa-miR-101-3p	CASTOR2	-1
hsa-miR-101-3p	SIX4	-1
hsa-miR-101-3p	FZD6	-1
hsa-miR-101-3p	ARNTL2	-1
hsa-miR-101-3p	ERBIN	-1
hsa-miR-101-3p	CADM2	-1
hsa-miR-101-3p	DIPK2A	-1
hsa-miR-101-3p	SCN8A	-1
hsa-miR-101-3p	ELOC	-1
hsa-miR-101-3p	RORA	-1
hsa-miR-101-3p	ZNF746	-1
hsa-miR-101-3p	ANKRD11	-1
hsa-miR-101-3p	BCL9	-1
hsa-miR-101-3p	PURB	-1
hsa-miR-101-3p	CDYL	-1
hsa-miR-101-3p	LRCH2	-1
hsa-miR-101-3p	SGK1	-1
hsa-miR-101-3p	CILK1	-1
hsa-miR-101-3p	ZNF532	-1
hsa-miR-101-3p	TGFBR1	-1
hsa-miR-101-3p	FLRT3	-1
hsa-miR-101-3p	PRKD3	-1
hsa-miR-101-3p	MORC3	-1
hsa-miR-101-3p	BICRA	-1
hsa-miR-101-3p	TNPO1	-1
hsa-miR-101-3p	ZNF385B	-1
hsa-miR-101-3p	EZH2	-1
hsa-miR-101-3p	FAM114A1	-1
hsa-miR-101-3p	ABHD17B	-1
hsa-miR-101-3p	MYCN	-1
hsa-miR-101-3p	PTCH1	-1
hsa-miR-101-3p	MAGI1	-1
hsa-miR-101-3p	KIF2A	-1
hsa-miR-101-3p	SLC12A2	-1
hsa-miR-101-3p	CBFA2T2	-1
hsa-miR-101-3p	ABHD17C	-1
hsa-miR-101-3p	GLCCI1	-1
hsa-miR-101-3p	KLHDC1	-1
hsa-miR-101-3p	PIP5K1C	-1
hsa-miR-101-3p	RAP2C	-1
hsa-miR-101-3p	TOGARAM1	-1
hsa-miR-101-3p	CAV3	-1
hsa-miR-101-3p	ZBTB34	-1
hsa-miR-101-3p	BBX	-1
hsa-miR-101-3p	APP	-1
hsa-miR-101-3p	RAB5A	-1
hsa-miR-101-3p	KIF3A	-1
hsa-miR-101-3p	CEBPA	-1
hsa-miR-101-3p	ZFP36L2	-1
hsa-miR-101-3p	HTRA3	-1
hsa-miR-101-3p	PHACTR2	-1
hsa-miR-101-3p	PRPF4B	-1
hsa-miR-101-3p	MRTFB	-1
hsa-miR-101-3p	MPPE1	-1
hsa-miR-101-3p	ATXN1	-1
hsa-miR-101-3p	CDK8	-1
hsa-miR-101-3p	AEBP2	-1
hsa-miR-101-3p	RFX3	-1
hsa-miR-101-3p	SLC1A1	-1
hsa-miR-101-3p	NEK7	-1
hsa-miR-101-3p	REV3L	-1
hsa-miR-101-3p	MARK1	-1
hsa-miR-101-3p	ADAMTSL3	-1
hsa-miR-101-3p	MPHOSPH9	-1
hsa-miR-101-3p	CERS2	-1
hsa-miR-101-3p	ATP1B1	-1
hsa-miR-101-3p	SMARCA4	-1
hsa-miR-101-3p	TSHZ3	-1
hsa-miR-101-3p	RAB4A	-1
hsa-miR-101-3p	TMEM65	-1
hsa-miR-101-3p	NAA15	-1
hsa-miR-101-3p	FAM222B	-1
hsa-miR-101-3p	UBE2D1	-1
hsa-miR-101-3p	PPARGC1B	-1
hsa-miR-101-3p	LCOR	-1
hsa-miR-101-3p	ZFHX4	-1
hsa-miR-101-3p	FAT3	-1
hsa-miR-101-3p	MAP3K4	-1
hsa-miR-101-3p	FAM214A	-1
hsa-miR-101-3p	NACC2	-1
hsa-miR-101-3p	ZEB1	-1
hsa-miR-101-3p	MOB4	-1
hsa-miR-101-3p	POMP	-1
hsa-miR-101-3p	SLC20A2	-1
hsa-miR-101-3p	FGA	-1
hsa-miR-101-3p	RAC1	-1
hsa-miR-101-3p	STC1	-1
hsa-miR-101-3p	INO80D	-1
hsa-miR-101-3p	MBNL1	-1
hsa-miR-101-3p	ARID1A	-1
hsa-miR-101-3p	NSD1	-1
hsa-miR-101-3p	MFSD6	-1
hsa-miR-101-3p	ZBTB41	-1
hsa-miR-101-3p	FZD4	-1
hsa-miR-101-3p	ADAMTS3	-1
hsa-miR-101-3p	PDE4D	-1
hsa-miR-101-3p	ZCCHC2	-1
hsa-miR-101-3p	FBN2	-1
hsa-miR-101-3p	DR1	-1
hsa-miR-101-3p	IFFO2	-1
hsa-miR-101-3p	ADAMTS17	-1
hsa-miR-101-3p	PDS5B	-1
hsa-miR-101-3p	EYA1	-1
hsa-miR-101-3p	SACM1L	-1
hsa-miR-101-3p	ACVR2B	-1
hsa-miR-101-3p	RIN2	-1
hsa-miR-101-3p	ZNF827	-1
hsa-miR-101-3p	CACNB2	-1
hsa-miR-101-3p	TET2	-1
hsa-miR-101-3p	KBTBD8	-1
hsa-miR-101-3p	PIKFYVE	-1
hsa-miR-101-3p	HSPE1-MOB4	-1
hsa-miR-101-3p	SHISA6	-1
hsa-miR-101-3p	NR1D2	-1
hsa-miR-101-3p	MGAT4A	-1
hsa-miR-101-3p	DCBLD2	-1
hsa-miR-101-3p	RAP1B	-1
hsa-miR-3145-3p	EYA4	-1
hsa-miR-3145-3p	ANKRD50	-1
hsa-miR-3145-3p	SLC24A2	-1
hsa-miR-3145-3p	ITM2B	-1
hsa-miR-3145-3p	ANTXR2	-1
hsa-miR-3145-3p	GPR63	-1
hsa-miR-3145-3p	EXOSC8	-1
hsa-miR-3145-3p	TTC39B	-1
hsa-miR-3145-3p	SULT1E1	-1
hsa-miR-3145-3p	CDH11	-1
hsa-miR-3145-3p	KCNV1	-1
hsa-miR-3145-3p	SMARCAD1	-1
hsa-miR-3145-3p	GPR180	-1
hsa-miR-3145-3p	TMEM169	-1
hsa-miR-3145-3p	NPAT	-1
hsa-miR-3145-3p	CNTNAP2	-1
hsa-miR-3145-3p	PANK1	-1
hsa-miR-3145-3p	KRTAP1-1	-1
hsa-miR-3145-3p	DNM1	-1
hsa-miR-3145-3p	IGF1	-1
hsa-miR-3145-3p	LDOC1	-1
hsa-miR-3145-3p	NR2C1	-1
hsa-miR-3145-3p	ENPEP	-1
hsa-miR-3145-3p	ZDHHC5	-1
hsa-miR-6778-3p	ORAI2	-1
hsa-miR-6778-3p	PROX1	-1
hsa-miR-6778-3p	LDLR	-1
hsa-miR-6778-3p	GPR85	-1
hsa-miR-6778-3p	FAIM2	-1
hsa-miR-6778-3p	ZFR2	-1
hsa-miR-6778-3p	FAM227A	-1
hsa-miR-6778-3p	SOGA1	-1
hsa-miR-6778-3p	NMNAT1	-1
hsa-miR-6778-3p	POLH	-1
hsa-miR-6778-3p	PRR11	-1
hsa-miR-6778-3p	CYP20A1	-1
hsa-miR-6778-3p	USP49	-1
hsa-miR-6778-3p	MEDAG	-1
hsa-let-7a-2-3p	TANC2	-1
hsa-let-7a-2-3p	VLDLR	-1
hsa-let-7a-2-3p	HMGN1	-1
hsa-let-7a-2-3p	CDYL	-1
hsa-let-7a-2-3p	BACH2	-1
hsa-let-7a-2-3p	DCUN1D1	-1
hsa-let-7a-2-3p	CD83	-1
hsa-let-7a-2-3p	RAB5C	-1
hsa-let-7a-2-3p	FBXL3	-1
hsa-let-7a-2-3p	PGAP1	-1
hsa-let-7a-2-3p	ANP32B	-1
hsa-let-7a-2-3p	HAT1	-1
hsa-let-7a-2-3p	THAP11	-1
hsa-let-7a-2-3p	PLCB1	-1
hsa-let-7a-2-3p	STXBP5L	-1
hsa-let-7a-2-3p	LRIG1	-1
hsa-let-7a-2-3p	RBM27	-1
hsa-let-7a-2-3p	MYT1L	-1
hsa-let-7a-2-3p	SUSD6	-1
hsa-let-7a-2-3p	CCDC126	-1
hsa-let-7a-2-3p	TENM3	-1
hsa-let-7a-2-3p	MBD5	-1
hsa-let-7a-2-3p	DACH1	-1
hsa-let-7a-2-3p	MAGI2	-1
hsa-let-7a-2-3p	SP3	-1
hsa-let-7a-2-3p	ANTXR1	-1
hsa-let-7a-2-3p	SHOC2	-1
hsa-let-7a-2-3p	HS6ST3	-1
hsa-let-7a-2-3p	ATL2	-1
hsa-let-7a-2-3p	TMEM165	-1
hsa-let-7a-2-3p	SH2B3	-1
hsa-let-7a-2-3p	KCNJ6	-1
hsa-let-7a-2-3p	TAB2	-1
hsa-let-7a-2-3p	PPP4R1	-1
hsa-let-7a-2-3p	ABTB2	-1
hsa-let-7a-2-3p	ATP13A3	-1
hsa-let-7a-2-3p	PPP1CC	-1
hsa-let-7a-2-3p	MBNL2	-1
hsa-let-7a-2-3p	B3GNT9	-1
hsa-let-7a-2-3p	RFX4	-1
hsa-let-7a-2-3p	FLRT3	-1
hsa-let-7a-2-3p	DSCAML1	-1
hsa-let-7a-2-3p	ARFGEF1	-1
hsa-let-7a-2-3p	MBTD1	-1
hsa-miR-4666a-5p	ADAM22	-1
hsa-miR-4666a-5p	FAM98A	-1
hsa-miR-4666a-5p	DNAJB4	-1
hsa-miR-4666a-5p	CERT1	-1
hsa-miR-4666a-5p	SLC13A1	-1
hsa-miR-4666a-5p	QKI	-1
hsa-miR-4666a-5p	IPO7	-1
hsa-miR-4666a-5p	DLX5	-1
hsa-miR-4666a-5p	FOXRED1	-1
hsa-miR-4666a-5p	DHX35	-1
hsa-miR-4666a-5p	GUCY1A2	-1
hsa-miR-4666a-5p	ANKRD29	-1
hsa-miR-4666a-5p	ZEB2	-1
hsa-miR-4666a-5p	KIAA1217	-1
hsa-miR-4666a-5p	TMPO	-1
hsa-miR-4666a-5p	GAB1	-1
hsa-miR-4666a-5p	PPP3R1	-1
hsa-miR-4666a-5p	TNRC6B	-1
hsa-miR-4666a-5p	ADNP2	-1
hsa-miR-4666a-5p	GLUD1	-1
hsa-miR-4666a-5p	QPCT	-1
hsa-miR-4666a-5p	PCF11	-1
hsa-miR-4666a-5p	CCNG2	-1
hsa-miR-3681-3p	AFF4	-1
hsa-miR-3681-3p	UBE2E2	-1
hsa-miR-3681-3p	FAM184A	-1
hsa-miR-3681-3p	UBR5	-1
hsa-miR-3681-3p	CSF1	-1
hsa-miR-3681-3p	GCC1	-1
hsa-miR-3681-3p	CCDC88A	-1
hsa-miR-3681-3p	CNOT6	-1
hsa-miR-3681-3p	RGL2	-1
hsa-miR-3681-3p	GPAM	-1
hsa-miR-3681-3p	TMTC2	-1
hsa-miR-3681-3p	POGLUT1	-1
hsa-miR-3681-3p	NRK	-1
hsa-miR-3681-3p	DCUN1D4	-1
hsa-miR-3681-3p	KDM7A	-1
hsa-miR-3681-3p	EEF1AKMT4-ECE2	-1
hsa-miR-3681-3p	IGLON5	-1
hsa-miR-3681-3p	PRKX	-1
hsa-miR-3681-3p	SMAP1	-1
hsa-miR-3681-3p	PLK2	-1
hsa-miR-3681-3p	PDIA5	-1
hsa-miR-3681-3p	KCNK2	-1
hsa-miR-3681-3p	SLC6A1	-1
hsa-miR-3681-3p	PALS2	-1
hsa-miR-3681-3p	MSI2	-1
hsa-miR-3681-3p	RPS6KA5	-1
hsa-miR-3681-3p	TEAD1	-1
hsa-miR-3681-3p	PHF6	-1
hsa-miR-3681-3p	SOCS5	-1
hsa-miR-3681-3p	DTX4	-1
hsa-miR-3681-3p	FAM126A	-1
hsa-miR-3681-3p	SRGAP2	-1
hsa-miR-3681-3p	GATA6	-1
hsa-miR-3681-3p	NGFR	-1
hsa-miR-3681-3p	XPR1	-1
hsa-miR-3681-3p	PAIP2	-1
hsa-miR-3681-3p	TNPO1	-1
hsa-miR-3681-3p	BEND4	-1
hsa-miR-3681-3p	ECE2	-1
hsa-miR-3681-3p	GRIA3	-1
hsa-miR-3681-3p	FRMPD3	-1
hsa-miR-3681-3p	SLC22A23	-1
hsa-miR-3681-3p	SZRD1	-1
hsa-miR-3681-3p	ADCY2	-1
hsa-miR-3681-3p	SS18	-1
hsa-miR-3681-3p	MOSMO	-1
hsa-miR-3681-3p	GAB1	-1
hsa-miR-3681-3p	NFIL3	-1
hsa-miR-3681-3p	UNC13C	-1
hsa-miR-3681-3p	SEC22A	-1
hsa-miR-3681-3p	TUB	-1
hsa-miR-3681-3p	POGZ	-1
hsa-miR-3681-3p	KCNK10	-1
hsa-miR-3681-3p	PCNX1	-1
hsa-miR-3681-3p	ARRDC4	-1
hsa-miR-3681-3p	CDS1	-1
hsa-miR-3681-3p	TRPV3	-1
hsa-miR-6766-5p	RAB7A	-1
hsa-miR-6766-5p	NFIC	-1
hsa-miR-6766-5p	SYNGAP1	-1
hsa-miR-6766-5p	TFE3	-1
hsa-miR-6766-5p	NFIX	-1
hsa-miR-6766-5p	IGF2	-1
hsa-miR-6766-5p	WDTC1	-1
hsa-miR-6766-5p	CES4A	-1
hsa-miR-6766-5p	NOVA2	-1
hsa-miR-6766-5p	HIC2	-1
hsa-miR-6766-5p	REEP2	-1
hsa-miR-6766-5p	CACNA2D2	-1
hsa-miR-6766-5p	GNAO1	-1
hsa-miR-6766-5p	C16orf46	-1
hsa-miR-6766-5p	MECP2	-1
hsa-miR-6766-5p	CDC42BPA	-1
hsa-miR-6766-5p	PRELP	-1
hsa-miR-6766-5p	PHF12	-1
hsa-miR-6766-5p	MGAT5B	-1
hsa-miR-6766-5p	ADM2	-1
hsa-miR-6766-5p	TIAM1	-1
hsa-miR-6766-5p	DIRAS1	-1
hsa-miR-6766-5p	SZRD1	-1
hsa-miR-6766-5p	IQSEC2	-1
hsa-miR-6766-5p	TTYH3	-1
hsa-miR-6766-5p	RIMS4	-1
hsa-miR-6766-5p	CHRNE	-1
hsa-miR-6766-5p	SMURF1	-1
hsa-miR-199a-3p	CEP85L	-1
hsa-miR-199a-3p	BCAR3	-1
hsa-miR-199a-3p	NID2	-1
hsa-miR-199a-3p	TUBGCP3	-1
hsa-miR-199a-3p	ETNK1	-1
hsa-miR-199a-3p	KATNBL1	-1
hsa-miR-199a-3p	CDNF	-1
hsa-miR-199a-3p	LRP2	-1
hsa-miR-199a-3p	SERPINE2	-1
hsa-miR-199a-3p	ADAMTSL3	-1
hsa-miR-199a-3p	ITGA3	-1
hsa-miR-199a-3p	CD2AP	-1
hsa-miR-199a-3p	GNA12	-1
hsa-miR-199a-3p	MAP3K4	-1
hsa-miR-199a-3p	MAP3K5	-1
hsa-miR-199a-3p	ERBB4	-1
hsa-miR-199a-3p	CELSR2	-1
hsa-miR-199a-3p	PAK4	-1
hsa-miR-199a-3p	NAA25	-1
hsa-miR-199a-3p	PAWR	-1
hsa-miR-199a-3p	GALNT7	-1
hsa-miR-199a-3p	KLHL3	-1
hsa-miR-199a-3p	NOVA1	-1
hsa-miR-199a-3p	PHLPP2	-1
hsa-miR-199a-3p	ITGB8	-1
hsa-miR-1-3p	MMD	-1
hsa-miR-1-3p	ZNF281	-1
hsa-miR-1-3p	SLC44A1	-1
hsa-miR-1-3p	GNPDA2	-1
hsa-miR-1-3p	SLC39A10	-1
hsa-miR-1-3p	SMIM14	-1
hsa-miR-1-3p	TNKS2	-1
hsa-miR-1-3p	UTRN	-1
hsa-miR-1-3p	BDNF	-1
hsa-miR-1-3p	KIF2A	-1
hsa-miR-1-3p	NXT2	-1
hsa-miR-1-3p	GLCCI1	-1
hsa-miR-1-3p	PHAX	-1
hsa-miR-1-3p	HACD3	-1
hsa-miR-1-3p	MAP4K3	-1
hsa-miR-1-3p	GJA1	-1
hsa-miR-1-3p	CDK14	-1
hsa-miR-1-3p	ANKRD29	-1
hsa-miR-1-3p	PAX3	-1
hsa-miR-1-3p	PDIK1L	-1
hsa-miR-1-3p	SNX2	-1
hsa-miR-1-3p	FAM102A	-1
hsa-miR-1-3p	TRAPPC3	-1
hsa-miR-1-3p	SPRED1	-1
hsa-miR-1-3p	SLC10A7	-1
hsa-miR-1-3p	MMD2	-1
hsa-miR-1-3p	EIF1AX	-1
hsa-miR-1-3p	SS18	-1
hsa-miR-1-3p	PDCD4	-1
hsa-miR-1-3p	PDCD10	-1
hsa-miR-1-3p	FAM168A	-1
hsa-miR-1-3p	PAX7	-1
hsa-miR-1-3p	XPO6	-1
hsa-miR-1-3p	TMCC1	-1
hsa-miR-1-3p	GPD2	-1
hsa-miR-1-3p	AP1G1	-1
hsa-miR-1-3p	G6PD	-1
hsa-miR-1-3p	LRRC8A	-1
hsa-miR-1-3p	CEBPZ	-1
hsa-miR-1-3p	CAAP1	-1
hsa-miR-1-3p	TAGLN2	-1
hsa-miR-1-3p	KCNIP3	-1
hsa-miR-1-3p	CPED1	-1
hsa-miR-1-3p	IMPACT	-1
hsa-miR-1-3p	CORO1C	-1
hsa-miR-1-3p	UNC119B	-1
hsa-miR-1-3p	KAT6A	-1
hsa-miR-1-3p	TWF1	-1
hsa-miR-1-3p	GPR137C	-1
hsa-miR-1-3p	NFATC3	-1
hsa-miR-1-3p	ADAR	-1
hsa-miR-1-3p	TPPP	-1
hsa-miR-1-3p	C5orf51	-1
hsa-miR-1-3p	FOXP1	-1
hsa-miR-1-3p	SULF1	-1
hsa-miR-150-5p	MDM4	-1
hsa-miR-150-5p	MYB	-1
hsa-miR-150-5p	SV2B	-1
hsa-miR-150-5p	PAPPA	-1
hsa-miR-150-5p	CYP4X1	-1
hsa-miR-150-5p	ADIPOR2	-1
hsa-miR-150-5p	NRCAM	-1
hsa-miR-150-5p	BASP1	-1
hsa-miR-150-5p	CHD2	-1
hsa-miR-150-5p	TADA1	-1
hsa-miR-6832-3p	CREB5	-1
hsa-miR-6832-3p	UBN2	-1
hsa-miR-6832-3p	COX5A	-1
hsa-miR-6832-3p	AP1S2	-1
hsa-miR-6832-3p	ANKRD13A	-1
hsa-miR-6832-3p	GDNF	-1
hsa-miR-6832-3p	C9orf72	-1
hsa-miR-6832-3p	TTYH1	-1
hsa-miR-6832-3p	DLG5	-1
hsa-miR-6832-3p	RNF170	-1
hsa-miR-6832-3p	RAP2C	-1
hsa-miR-6832-3p	EPHA5	-1
hsa-miR-6832-3p	ELOVL6	-1
hsa-miR-6832-3p	EDEM1	-1
hsa-miR-6832-3p	MAP3K3	-1
hsa-miR-6832-3p	ZDHHC17	-1
hsa-miR-6832-3p	SPRED1	-1
hsa-miR-6832-3p	TRAM2	-1
hsa-miR-6832-3p	KDM2A	-1
hsa-miR-6832-3p	ZNF600	-1
hsa-miR-6832-3p	EPHB2	-1
hsa-miR-6832-3p	HNRNPA2B1	-1
hsa-miR-6832-3p	TMTC2	-1
hsa-miR-6832-3p	MLXIP	-1
hsa-miR-6832-3p	NR4A2	-1
hsa-miR-6832-3p	PRRX1	-1
hsa-miR-6832-3p	AP2A2	-1
hsa-miR-6832-3p	SOX11	-1
hsa-miR-6832-3p	PLCB1	-1
hsa-miR-6832-3p	BMPR1A	-1
hsa-miR-6832-3p	NFIB	-1
hsa-miR-6832-3p	CORO1C	-1
hsa-miR-2355-3p	IL6ST	-1
hsa-miR-2355-3p	SCN8A	-1
hsa-miR-2355-3p	FRS2	-1
hsa-miR-2355-3p	EHMT1	-1
hsa-miR-2355-3p	SYT1	-1
hsa-miR-4666a-3p	ESRRG	-1
hsa-miR-4666a-3p	ARNTL	-1
hsa-miR-4666a-3p	MEF2C	-1
hsa-miR-4666a-3p	MNX1	-1
hsa-miR-4666a-3p	ARAP2	-1
hsa-miR-4666a-3p	HIVEP1	-1
hsa-miR-4666a-3p	NR3C1	-1
hsa-miR-4666a-3p	DGKH	-1
hsa-miR-4666a-3p	QKI	-1
hsa-miR-4666a-3p	DCUN1D4	-1
hsa-miR-4666a-3p	ZNF273	-1
hsa-miR-4666a-3p	PTBP3	-1
hsa-miR-4666a-3p	FRMD4B	-1
hsa-miR-4666a-3p	TGFBR1	-1
hsa-miR-4666a-3p	PSD3	-1
hsa-miR-4666a-3p	ZC3H12B	-1
hsa-miR-4666a-3p	WTAP	-1
hsa-miR-4666a-3p	FRS2	-1
hsa-miR-4666a-3p	UBE2H	-1
hsa-miR-4666a-3p	ZNF615	-1
hsa-miR-4666a-3p	PUM2	-1
hsa-miR-4666a-3p	AHDC1	-1
hsa-miR-4666a-3p	BDNF	-1
hsa-miR-4666a-3p	PTCH1	-1
hsa-miR-4666a-3p	CILK1	-1
hsa-miR-4666a-3p	ZNF236	-1
hsa-miR-4666a-3p	RIMKLB	-1
hsa-miR-4666a-3p	PPM1A	-1
hsa-miR-4666a-3p	RABGGTB	-1
hsa-miR-4666a-3p	TLE4	-1
hsa-miR-4666a-3p	BTF3L4	-1
hsa-miR-4666a-3p	USP25	-1
hsa-miR-4666a-3p	CCDC126	-1
hsa-miR-4666a-3p	NR5A2	-1
hsa-miR-4666a-3p	CEPT1	-1
hsa-miR-4666a-3p	DACH1	-1
hsa-miR-4666a-3p	ARID4B	-1
hsa-miR-4666a-3p	GTF2A1	-1
hsa-miR-4666a-3p	KIF3A	-1
hsa-miR-4666a-3p	PCDH8	-1
hsa-miR-4666a-3p	CHSY3	-1
hsa-miR-4666a-3p	CHIC1	-1
hsa-miR-4666a-3p	PI4K2B	-1
hsa-miR-4666a-3p	CNOT6L	-1
hsa-miR-4666a-3p	DDX59	-1
hsa-miR-4666a-3p	KDM7A	-1
hsa-miR-4666a-3p	RRM2	-1
hsa-miR-4666a-3p	RICTOR	-1
hsa-miR-4666a-3p	EMP2	-1
hsa-miR-4666a-3p	TUT4	-1
hsa-miR-4666a-3p	HMGCR	-1
hsa-miR-4666a-3p	FNDC3A	-1
hsa-miR-4666a-3p	KLF2	-1
hsa-miR-4666a-3p	PPP6R3	-1
hsa-miR-4666a-3p	FGF2	-1
hsa-miR-4666a-3p	COL19A1	-1
hsa-miR-4666a-3p	VAPA	-1
hsa-miR-4666a-3p	TAOK1	-1
hsa-miR-4666a-3p	ANK3	-1
hsa-miR-4666a-3p	CBLN4	-1
hsa-miR-4666a-3p	SYT1	-1
hsa-miR-4666a-3p	EIF4A2	-1
hsa-miR-4666a-3p	MYO1E	-1
hsa-miR-4666a-3p	IREB2	-1
hsa-miR-4666a-3p	RAB11FIP2	-1
hsa-miR-4666a-3p	EDIL3	-1
hsa-miR-4666a-3p	MAST4	-1
hsa-miR-4666a-3p	RASEF	-1
hsa-miR-4666a-3p	PAN3	-1
hsa-miR-4666a-3p	FYTTD1	-1
hsa-miR-4666a-3p	NF1	-1
hsa-miR-4666a-3p	HOXA9	-1
hsa-miR-4666a-3p	SNAPC1	-1
hsa-miR-4666a-3p	AHR	-1
hsa-miR-4666a-3p	GPR158	-1
hsa-miR-4666a-3p	C10orf88	-1
hsa-miR-4666a-3p	ZFPM2	-1
hsa-miR-4666a-3p	TMTC3	-1
hsa-miR-4666a-3p	ARIH1	-1
hsa-miR-4666a-3p	ARRDC3	-1
hsa-miR-4666a-3p	NLGN1	-1
hsa-miR-4666a-3p	FA2H	-1
hsa-miR-4666a-3p	GOLM2	-1
hsa-miR-4666a-3p	ROCK1	-1
hsa-miR-4666a-3p	VEZF1	-1
hsa-miR-4666a-3p	SPOCK3	-1
hsa-miR-4666a-3p	KIAA0408	-1
hsa-miR-4666a-3p	FOXO1	-1
hsa-miR-4666a-3p	CEMIP2	-1
hsa-miR-4666a-3p	CDK19	-1
hsa-miR-4666a-3p	ATRX	-1
hsa-miR-4666a-3p	GTF3C3	-1
hsa-miR-4666a-3p	ACTR3	-1
hsa-miR-4666a-3p	NAA25	-1
hsa-miR-4666a-3p	MYCL	-1
hsa-miR-4666a-3p	NEUROG2	-1
hsa-miR-4666a-3p	GRHL1	-1
hsa-miR-4666a-3p	SMG1	-1
hsa-miR-4666a-3p	RNF138	-1
hsa-miR-4666a-3p	LSM14A	-1
hsa-miR-4666a-3p	GPR37	-1
hsa-miR-6778-5p	TNS1	-1
hsa-miR-6778-5p	TP53INP2	-1
hsa-miR-6778-5p	BRPF3	-1
hsa-miR-6778-5p	USB1	-1
hsa-miR-6778-5p	ZFHX3	-1
hsa-miR-6778-5p	TCAF2	-1
hsa-miR-6778-5p	RELN	-1
hsa-miR-6778-5p	AP1G1	-1
hsa-miR-3145-5p	IPO5	-1
hsa-miR-3145-5p	PLAGL2	-1
hsa-miR-3145-5p	C6orf62	-1
hsa-miR-3145-5p	THNSL1	-1
hsa-miR-3145-5p	JARID2	-1
hsa-miR-3145-5p	SLC9A6	-1
hsa-miR-3145-5p	INO80	-1
hsa-miR-3145-5p	EGR1	-1
hsa-miR-6832-5p	TRIM22	-1
hsa-miR-6832-5p	PDPK1	-1
hsa-miR-6832-5p	VPS26A	-1
hsa-miR-6832-5p	GJA5	-1
hsa-miR-6832-5p	NPHP3	-1
hsa-miR-6832-5p	ABCC9	-1
hsa-miR-6513-3p	MAGI3	-1
hsa-miR-6513-3p	LIN28B	-1
hsa-miR-6513-3p	RYK	-1
hsa-miR-6513-3p	SMARCA5	-1
hsa-miR-6513-3p	FAM172A	-1
hsa-miR-6513-3p	ZBTB21	-1
hsa-miR-6513-3p	MEF2C	-1
hsa-miR-6513-3p	ARHGEF26	-1
hsa-miR-6513-3p	ADAMTS6	-1
hsa-miR-6513-3p	LINC00452	-1
hsa-miR-6513-3p	DDIT4	-1
hsa-miR-6513-3p	LARP1	-1
hsa-miR-493-5p	TMEFF1	-1
hsa-miR-493-5p	RHOT1	-1
hsa-miR-493-5p	GABRA5	-1
hsa-miR-493-5p	DCUN1D1	-1
hsa-miR-493-5p	ZFAND5	-1
hsa-miR-493-5p	FBXL3	-1
hsa-miR-493-5p	ARHGAP44	-1
hsa-miR-493-5p	ATAD2	-1
hsa-miR-493-5p	ADAM23	-1
hsa-miR-493-5p	FAM169A	-1
hsa-miR-493-5p	CADM2	-1
hsa-miR-493-5p	DHX36	-1
hsa-miR-493-5p	GDF6	-1
hsa-miR-493-5p	CDH11	-1
hsa-miR-493-5p	GRID2	-1
